time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1501,"(400, 500)",474.437267519188,1.9192142131174206,5.0,6116.122229249615,0,0,200
1502,"(400, 500)",474.3735001578831,1.918752847134059,5.0,6115.122229249615,0,0,92
1503,"(400, 500)",474.30668164857843,1.9157740011506958,5.0,6114.122229249615,0,0,200
1504,"(400, 500)",474.24309328327365,1.914861315167334,5.0,6113.122229249615,0,0,95
1505,"(400, 500)",474.179029617969,1.9146256091839724,5.0,6112.122229249615,0,0,91
1506,"(400, 500)",474.1152320566641,1.9144973258702882,5.0,6111.122229249615,0,0,94
1507,"(400, 500)",474.05178468335924,1.9140859418748324,5.0,6110.122229249615,0,0,87
1508,"(400, 500)",473.9886184100545,1.9132984578793764,5.0,6109.122229249615,0,0,93
1509,"(400, 500)",473.92574878874973,1.9130375138839206,5.0,6108.122229249615,0,0,87
1510,"(400, 500)",473.8617251834449,1.9124404698884647,5.0,6107.122229249615,0,0,106
1511,"(400, 500)",473.7990942954744,1.912029085893009,5.0,6106.122229249615,0,0,84
1512,"(400, 500)",473.735790857926,1.911392041897553,5.0,6105.122229249615,0,0,91
1513,"(400, 500)",473.6724668323778,1.9116224179020975,5.0,6104.122229249615,0,0,82
1514,"(400, 500)",473.6058324548296,1.9087687739066403,5.0,6103.122229249615,0,0,200
1515,"(400, 500)",473.5424380694536,1.9086582699111847,5.0,6102.122229249615,0,0,88
1516,"(400, 500)",473.47847549934323,1.9080964459157288,5.0,6101.122229249615,0,0,96
1517,"(400, 500)",473.4155300532328,1.907609841920273,5.0,6100.122229249615,0,0,86
1518,"(400, 500)",473.35282244760225,1.9072384579248172,5.0,6099.122229249615,0,0,78
1519,"(400, 500)",473.2894377921478,1.9066766339293613,5.0,6098.122229249615,0,0,97
1520,"(400, 500)",473.22561812069324,1.9062652499339054,5.0,6097.122229249615,0,0,106
1521,"(400, 500)",473.16328360523875,1.9060043059384497,5.0,6096.122229249615,0,0,78
1522,"(400, 500)",473.09994514178425,1.905818581942994,5.0,6095.122229249615,0,0,92
1523,"(400, 500)",473.0368254223297,1.9052567579475381,5.0,6094.122229249615,0,0,91
1524,"(400, 500)",472.9741146748752,1.9047349339520823,5.0,6093.122229249615,0,0,89
1525,"(400, 500)",472.90781596342083,1.901881289956625,5.0,6092.122229249615,0,0,200
1526,"(400, 500)",472.84520411637686,1.9015851259611694,5.0,6091.122229249615,0,0,94
1527,"(400, 500)",472.77943210424917,1.8987314819657122,5.0,6090.122229249615,0,0,200
1528,"(400, 500)",472.7170011957868,1.8983600979702564,5.0,6089.122229249615,0,0,97
1529,"(400, 500)",472.6541588050462,1.8975373939748004,5.0,6088.122229249615,0,0,98
1530,"(400, 500)",472.59150421830583,1.8976173299793448,5.0,6087.122229249615,0,0,97
1531,"(400, 500)",472.5299379075653,1.8976220459838893,5.0,6086.122229249615,0,0,84
1532,"(400, 500)",472.4642199088248,1.894768401988432,5.0,6085.122229249615,0,0,200
1533,"(400, 500)",472.4025245891623,1.8945074579929764,5.0,6084.122229249615,0,0,89
1534,"(400, 500)",472.3413269433839,1.8943969539975207,5.0,6083.122229249615,0,0,76
1535,"(400, 500)",472.2759233567822,1.8915433100020635,5.0,6082.122229249615,0,0,200
1536,"(400, 500)",472.2136899901804,1.8910967060066077,5.0,6081.122229249615,0,0,92
1537,"(400, 500)",472.1519987795787,1.890910982011152,5.0,6080.122229249615,0,0,81
1538,"(400, 500)",472.090806988977,1.8903891580156962,5.0,6079.122229249615,0,0,91
1539,"(400, 500)",472.02899403437533,1.8895664540202401,5.0,6078.122229249615,0,0,95
1540,"(400, 500)",471.96809388777365,1.8895311700247845,5.0,6077.122229249615,0,0,92
1541,"(400, 500)",471.902690301172,1.8866775260293274,5.0,6076.122229249615,0,0,200
1542,"(400, 500)",471.8403696945703,1.8860804820338715,5.0,6075.122229249615,0,0,95
1543,"(400, 500)",471.7749661079687,1.8832268380384143,5.0,6074.122229249615,0,0,200
1544,"(400, 500)",471.7132715693668,1.8827402340429584,5.0,6073.122229249615,0,0,94
1545,"(400, 500)",471.6478679827651,1.8798865900475012,5.0,6072.122229249615,0,0,200
